gene1,gene2,combined_score
AZGP1,PFN1,427
AZGP1,PGLYRP2,519
AZGP1,PIGR,687
AZGP1,PIP,999
AZGP1,PLXNB1,407
AZGP1,PON1,480
AZGP1,S100A8,492
AZGP1,SAA4,525
AZGP1,SBSN,426
AZGP1,SERPINA1,674
AZGP1,SERPINA3,606
AZGP1,SERPINA6,516
AZGP1,SERPIND1,596
AZGP1,STC2,476
AZGP1,TGM3,441
AZGP1,TTR,465
AZGP1,ZG16B,401
B4GAT1,DAG1,720
B4GAT1,DPM3,600
B4GAT1,FCGBP,404
B4GAT1,HLA-A,550
B4GAT1,HLA-B,549
B4GAT1,HSPG2,436
B4GAT1,LUM,400
B4GAT1,OGN,400
B4GAT1,OMD,424
B4GAT1,TMED2,422
BABAM1,BABAM2,999
BABAM1,BRCC3,999
BABAM1,FAT4,418
BABAM1,FIS1,516
BABAM1,HAGH,434
BABAM1,PSMD4,776
BABAM1,SHMT2,997
BABAM1,STRN,459
BABAM1,SUMO2,576
BABAM1,UBE2N,410
BABAM2,BRCC3,999
BABAM2,COPS5,477
BABAM2,RUVBL1,430
BABAM2,S100A8,496
BABAM2,SHMT2,998
BABAM2,SUMO2,785
BANF1,EMD,999
BANF1,FLNA,413
BANF1,GAPDH,474
BANF1,HNRNPC,449
BANF1,HSPD1,451
BANF1,LMNA,996
BANF1,LMNB1,922
BANF1,PFN1,453
BANF1,PKM,405
BANF1,PPP2R1A,571
BANF1,RUVBL2,473
BANF1,SYTL4,436
BANF1,VIM,558
BASP1,CAPZB,459
BASP1,DIAPH1,400
BASP1,ESYT1,400
BASP1,LCN2,438
BASP1,LMNB1,421
BASP1,MARCKS,946
BASP1,MCAM,429
BASP1,NCAM1,502
BASP1,RAB7A,401
BASP1,SNAP23,435
BASP1,VAMP3,447
BASP1,VIM,426
BAX,BCL2L1,999
BAX,C6,720
BAX,C7,720
BAX,C8A,720
BAX,C8B,724
BAX,C8G,540
BAX,C9,720
BAX,CAPN1,916
BAX,CAPN2,912
BAX,CASP3,884
BAX,CD34,766
BAX,CLU,886
BAX,DCD,540
BAX,DIABLO,508
BAX,DNM1L,676
BAX,GAPDH,735
BAX,GPX3,514
BAX,HSPA4,547
BAX,HSPA5,479
BAX,HSPD1,411
BAX,MMP9,448
BAX,PARK7,415
BAX,PPIF,931
BAX,SNCA,513
BAX,TGFB1,440
BAX,VDAC1,983
BAX,VDAC2,642
BAX,VDAC3,615
BAX,YWHAQ,792
BCHE,BLMH,444
BCHE,CADM1,427
BCHE,CASP3,413
BCHE,CLU,523
BCHE,COMT,497
BCHE,CP,591
BCHE,CST3,412
BCHE,F10,463
BCHE,F2,706
BCHE,GPX3,481
BCHE,GSTO1,401
BCHE,HP,556
BCHE,HRG,467
BCHE,IGFBP3,447
BCHE,MAPK1,461
BCHE,MPO,545
BCHE,PON1,799
BCHE,PON3,431
BCHE,SERPINA3,489
BCHE,SNCA,594
BCHE,TTR,608
BCHE,UTRN,413
BCL2L1,BCL2L13,441
BCL2L1,BSG,539
BCL2L1,CASP14,412
BCL2L1,CASP3,950
BCL2L1,CD34,513
BCL2L1,CD44,583
BCL2L1,CDC37,408
BCL2L1,CDH1,587
BCL2L1,CDH2,447
BCL2L1,CLU,745
BCL2L1,COX4I1,555
BCL2L1,CTSB,938
BCL2L1,CTSC,910
BCL2L1,CTSF,905
BCL2L1,CTSH,908
BCL2L1,CTSL,919
BCL2L1,CTSS,936
BCL2L1,CXCL12,454
BCL2L1,DIABLO,772
BCL2L1,DMTN,499
BCL2L1,DNM1L,919
BCL2L1,DYNLL1,490
BCL2L1,EIF2S1,419
BCL2L1,EIF4E,476
BCL2L1,ELOB,892
BCL2L1,ELOC,889
BCL2L1,FGL2,403
BCL2L1,FIS1,753
BCL2L1,FKBP1A,524
BCL2L1,FN1,448
BCL2L1,GAPDH,752
BCL2L1,GPX3,475
BCL2L1,GRB2,412
BCL2L1,HSP90AA1,727
BCL2L1,HSP90AB1,603
BCL2L1,HSPA4,730
BCL2L1,HSPA5,571
BCL2L1,HSPB1,540
BCL2L1,ICAM1,482
BCL2L1,ITGB2,498
BCL2L1,MAPK1,672
BCL2L1,MAPK14,762
BCL2L1,MMP2,570
BCL2L1,MMP9,649
BCL2L1,NRAS,453
BCL2L1,OLFM1,442
BCL2L1,PARK7,970
BCL2L1,PDGFRB,427
BCL2L1,PECAM1,646
BCL2L1,PKM,410
BCL2L1,PPIF,510
BCL2L1,PPP1CA,650
BCL2L1,PTPRC,491
BCL2L1,RHEB,595
BCL2L1,RHOA,417
BCL2L1,RTN4,614
BCL2L1,SGTA,419
BCL2L1,SLC2A1,435
BCL2L1,SLC4A1,468
BCL2L1,SNCA,706
BCL2L1,SOD2,679
BCL2L1,SRC,673
BCL2L1,SYK,434
BCL2L1,TGFB1,521
BCL2L1,TJP2,405
BCL2L1,TPT1,698
BCL2L1,VCAM1,586
BCL2L1,VDAC1,998
BCL2L1,VDAC2,713
BCL2L1,VDAC3,755
BCL2L13,DNM1L,840
BCL2L13,FIS1,450
BGN,BMP1,725
BGN,CD151,417
BGN,CD248,551
BGN,CD44,899
BGN,CDH11,677
BGN,CILP,429
BGN,COL12A1,739
BGN,COL14A1,514
BGN,COL15A1,461
BGN,COL18A1,709
BGN,COL1A1,974
BGN,COL6A1,860
BGN,COL6A2,816
BGN,COL6A3,806
BGN,COMP,724
BGN,CSPG4,659
BGN,CXCL12,646
BGN,DAG1,836
BGN,DPT,515
BGN,ECM1,520
BGN,ECM2,407
BGN,EFEMP2,726
BGN,EMILIN1,406
BGN,ENG,431
BGN,FBLN1,553
BGN,FBLN2,704
BGN,FBLN5,556
BGN,FBN1,784
BGN,FGG,427
BGN,FN1,995
BGN,GAPDH,445
BGN,GPC1,766
BGN,HMGB1,420
BGN,HSPG2,997
BGN,IGFBP3,415
BGN,IGFBP5,560
BGN,ISLR,424
BGN,ITGAV,514
BGN,ITGB2,502
BGN,LAMA2,420
BGN,LAMA4,401
BGN,LPL,546
BGN,LRRC57,457
BGN,LTBP1,493
BGN,LTBP2,557
BGN,LUM,918
BGN,MBL2,508
BGN,MFAP2,886
BGN,MFAP4,446
BGN,MFAP5,441
BGN,MGP,606
BGN,MMP2,781
BGN,MMP9,654
BGN,NID1,786
BGN,NID2,490
BGN,NRP1,452
BGN,OGN,636
BGN,OMD,432
BGN,P3H1,530
BGN,PCOLCE,829
BGN,PDGFRB,520
BGN,PF4,433
BGN,PF4V1,412
BGN,POSTN,830
BGN,PPIC,486
BGN,PRG4,595
BGN,RSU1,463
BGN,SDC1,943
BGN,SDC4,732
BGN,SELL,468
BGN,SERPINE1,420
BGN,SERPINF1,468
BGN,SPARC,724
BGN,SPP1,617
BGN,SRGN,441
BGN,TGFB1,978
BGN,TGFBI,821
BGN,TGFBR3,434
BGN,THBS1,779
BGN,THBS2,693
BGN,THBS4,536
BGN,TIMP1,578
BGN,UTRN,609
BGN,VCAM1,402
BGN,VCAN,951
BGN,VTN,751
BGN,VWF,570
BIN2,CLTC,545
BIN2,CORO1A,402
BIN2,COTL1,453
BIN2,DBN1,440
BIN2,DBNL,449
BIN2,FYB1,615
BIN2,ITGB2,427
BIN2,LCP2,543
BIN2,PLEK,490
BIN2,PTPRC,443
BIN2,WAS,694
BIN2,WIPF1,588
BLMH,CAPN1,410
BLMH,CASP14,817
BLMH,CDSN,491
BLMH,CRLF3,470
BLMH,DSC1,469
BLMH,DSG1,438
BLMH,ERAP1,537
BLMH,FLG,613
BLMH,FLG2,508
BLMH,GSTO1,432
BLMH,LNPEP,438
BLMH,NPEPPS,599
BLMH,PDIA3,419
BLMH,SH3BGRL,404
BLMH,TGM3,669
BLMH,XPNPEP1,455
BLOC1S1,CLTA,517
BLOC1S1,CLTC,602
BLOC1S1,DCTN2,578
BLOC1S1,ELOB,557
BLOC1S1,FIS1,469
BLOC1S1,HSPA8,522
BLOC1S1,IGF2R,514
BLOC1S1,KPRP,417
BLOC1S1,LAMTOR1,708
BLOC1S1,LAMTOR2,597
BLOC1S1,LAMTOR4,771
BLOC1S1,LAMTOR5,493
BLOC1S1,M6PR,509
BLOC1S1,NAPA,804
BLOC1S1,RAB5C,566
BLOC1S1,SNAPIN,999
BLOC1S1,SNX2,640
BLOC1S1,TFRC,536
BLOC1S1,TGOLN2,567
BLOC1S1,TXNDC5,802
BLOC1S1,VAMP7,610
BLOC1S1,VAMP8,566
BLVRA,BLVRB,993
BLVRA,FTH1,463
BLVRA,FTL,434
BLVRA,G6PD,592
BLVRA,HP,617
BLVRA,HPX,661
BLVRA,PRNP,402
BLVRA,TALDO1,452
BLVRA,TLN1,427
BLVRB,C1orf198,443
BLVRB,COX5A,663
BLVRB,COX5B,452
BLVRB,CYC1,848
BLVRB,DCK,494
BLVRB,GSTO1,407
BLVRB,ISOC1,604
BLVRB,MDH2,561
BLVRB,MGLL,560
BLVRB,MT-CO2,658
BLVRB,NDUFA2,782
BLVRB,NDUFA5,791
BLVRB,NDUFA7,461
BLVRB,NDUFB11,600
BLVRB,NDUFS3,876
BLVRB,NDUFS8,840
BLVRB,PRDX2,464
BLVRB,SELENBP1,401
BLVRB,SNCA,420
BLVRB,UQCRB,681
BLVRB,UQCRC1,614
BLVRB,UQCRC2,598
BLVRB,UQCRFS1,862
BLVRB,UQCRH,619
BMP1,C1QB,462
BMP1,C1R,920
BMP1,C1S,851
BMP1,COL18A1,432
BMP1,COL1A1,777
BMP1,CTSL,576
BMP1,FN1,894
BMP1,FST,407
BMP1,HSPG2,724
BMP1,LAMA4,473
BMP1,MASP2,469
BMP1,MBL2,445
BMP1,MMP19,519
BMP1,MMP2,680
BMP1,MMP9,424
BMP1,NAP1L1,420
BMP1,P3H1,699
BMP1,PCOLCE,888
BMP1,PLG,841
BMP1,POSTN,983
BMP1,PPIB,547
BMP1,SERPINF1,604
BMP1,SPARC,424
BMP1,SPARCL1,419
BMP1,SPP1,412
BMP1,TGFB1,572
BMP1,THBS1,591
BMP1,TIMP1,403
BMP1,TWSG1,669
BPIFA1,BPIFB1,883
BPIFA1,C3,439
BPIFA1,CETP,764
BPIFA1,ELANE,584
BPIFA1,LBP,586
BPIFA1,MMP9,443
BPIFA1,PLTP,839
BPIFA1,SERPINA3,472
BPIFA1,ZG16B,414
BPIFB1,CORO1A,416
BPIFB1,PIGR,483
BPIFB1,SERPINB3,575
BPIFB1,SERPINB6,408
BRCC3,COPS4,557
BRCC3,COPS5,583
BRCC3,COPS6,430
BRCC3,COPS7A,400
BRCC3,COPS7B,400
BRCC3,EIF3I,434
BRCC3,EIF3K,475
BRCC3,F8,494
BRCC3,MAPRE2,443
BRCC3,OTUB1,563
BRCC3,PSMA1,741
BRCC3,PSMA2,553
BRCC3,PSMA3,781
BRCC3,PSMA4,733
BRCC3,PSMA5,731
BRCC3,PSMA6,725
BRCC3,PSMA7,489
BRCC3,PSMB1,703
BRCC3,PSMB10,636
BRCC3,PSMB2,804
BRCC3,PSMB3,668
BRCC3,PSMB4,741
BRCC3,PSMB5,562
BRCC3,PSMB6,576
BRCC3,PSMB7,634
BRCC3,PSMB8,562
BRCC3,PSMB9,578
BRCC3,PSMC1,806
BRCC3,PSMC2,696
BRCC3,PSMC3,721
BRCC3,PSMC4,662
BRCC3,PSMC5,531
BRCC3,PSMC6,582
BRCC3,PSMD13,719
BRCC3,PSMD14,400
BRCC3,PSMD4,881
BRCC3,PSMD7,670
BRCC3,PSMD8,657
BRCC3,SHMT2,999
BRCC3,SUMO2,813
BRCC3,UBA1,451
BRCC3,UBA7,411
BRCC3,UBE2N,610
BRCC3,UCHL3,441
BRCC3,USP15,437
BRCC3,USP47,430
BRCC3,USP5,542
BRCC3,VCP,517
BRK1,CDC42,824
BRK1,CFL1,528
BRK1,CYFIP1,999
BRK1,DCTN2,445
BRK1,ERBIN,411
BRK1,FCGR3A,499
BRK1,GRB2,608
BRK1,HSP90AA1,508
BRK1,ITGB1,414
BRK1,LAMTOR1,619
BRK1,MAPK1,436
BRK1,MCAM,401
BRK1,NCK2,829
BRK1,PFN1,619
BRK1,RAB7A,484
BRK1,RAC2,699
BRK1,SRC,597
BRK1,SYK,525
BRK1,TFRC,424
BRK1,TPM3,453
BRK1,VAMP3,443
BRK1,WAS,937
BRK1,WASF2,999
BRK1,WIPF1,650
BSG,CANX,480
BSG,CD151,474
BSG,CD44,985
BSG,CD47,432
BSG,CD55,403
BSG,CD59,538
BSG,CD63,503
BSG,CD9,543
BSG,CDH1,455
BSG,CTSB,484
BSG,CTSL,706
BSG,DPP4,919
BSG,ENG,510
BSG,FN1,451
BSG,GAPDH,489
BSG,GP6,853
BSG,GPC1,510
BSG,GRB2,458
BSG,GYPA,688
BSG,HNRNPK,706
BSG,HSP90AA1,636
BSG,HSP90AB1,661
BSG,HSPA5,728
BSG,HSPA8,431
BSG,ICAM1,606
BSG,ITGA6,605
BSG,ITGB1,957
BSG,L1CAM,664
BSG,LGALS3,702
BSG,LYVE1,898
BSG,MMP2,663
BSG,MMP9,771
BSG,NCAM1,638
BSG,NCSTN,615
BSG,NRAS,557
BSG,NRP1,716
BSG,PPIB,996
BSG,PPIC,699
BSG,PPP1CA,436
BSG,S100A4,577
BSG,S100A9,700
BSG,SDC1,620
BSG,SLC2A1,900
BSG,SLC3A2,950
BSG,SPN,953
BSG,SPP1,529
BSG,SRC,486
BSG,TFRC,555
BSG,TIMP1,469
BSG,TMED10,610
BST1,CD109,438
BST1,CD9,463
BST1,FCGR3A,490
BST1,GPLD1,410
BST1,ITGB3,532
BST1,LSAMP,416
BST1,PNP,930
BST1,RECK,421
BTD,C7,451
BTD,SMS,472
BTF3L4,EEF1B2,473
BTF3L4,EEF1G,646
BTF3L4,NACA,970
BTF3L4,RPL22,422
BTF3L4,RPLP0,457
BTF3L4,RPLP1,515
BTF3L4,RPS12,525
BTF3L4,TSN,456
BTF3L4,TXNL1,451
C1QA,C1QB,999
C1QA,C1QBP,800
C1QA,C1QC,999
C1QA,C1R,988
C1QA,C1S,990
C1QA,C2,950
C1QA,C3,605
C1QA,C4A,983
C1QA,C4B,972
C1QA,C4BPA,401
C1QA,C8A,459
C1QA,C8B,451
C1QA,CALR,943
C1QA,CCL5,617
C1QA,CD14,472
C1QA,CD36,604
C1QA,CD55,476
C1QA,CD59,414
C1QA,CD5L,443
C1QA,CD93,857
C1QA,CETP,430
C1QA,CFB,795
C1QA,CFH,502
C1QA,CFP,577
C1QA,CLU,610
C1QA,COLEC10,530
C1QA,COLEC11,775
C1QA,CSF1,400
C1QA,CSF1R,906
C1QA,CSPG4,437
C1QA,CTSS,746
C1QA,F13A1,540
C1QA,FCER1G,792
C1QA,FCGR2A,403
C1QA,FCGR3A,702
C1QA,FCN1,710
C1QA,FCN2,639
C1QA,FCN3,645
C1QA,FGL2,442
C1QA,FN1,459
C1QA,FYB1,510
C1QA,GAS6,634
C1QA,GPNMB,465
C1QA,HLA-DRA,656
C1QA,ITGB2,736
C1QA,LCP2,603
C1QA,LYVE1,562
C1QA,MASP1,615
C1QA,MASP2,626
C1QA,MBL2,852
C1QA,PECAM1,449
C1QA,PGK1,441
C1QA,PRNP,418
C1QA,PROS1,587
C1QA,PTPRC,522
C1QA,PTX3,642
C1QA,SERPING1,973
C1QA,VSIG4,971
C1QA,VWF,487
C1QB,C1QBP,752
C1QB,C1QC,999
C1QB,C1R,995
C1QB,C1S,995
C1QB,C2,966
C1QB,C3,483
C1QB,C4A,973
C1QB,C4B,969
C1QB,C4BPA,482
C1QB,C4BPB,440
C1QB,C8A,453
C1QB,C8B,449
C1QB,C8G,491
C1QB,CALR,960
C1QB,CD14,583
C1QB,CD36,535
C1QB,CD93,479
C1QB,CFB,534
C1QB,CFH,512
C1QB,CFHR1,482
C1QB,CFP,479
C1QB,CLU,602
C1QB,COLEC10,517
C1QB,COLEC11,543
C1QB,CSF1R,779
C1QB,CSTB,771
C1QB,CTSS,732
C1QB,F13A1,529
C1QB,FCER1G,718
C1QB,FCGR3A,639
C1QB,FCN1,532
C1QB,FCN2,531
C1QB,FCN3,571
C1QB,FN1,698
C1QB,HLA-DRA,656
C1QB,ITGB2,708
C1QB,LCP2,495
C1QB,LGALS3,511
C1QB,LYVE1,458
C1QB,MASP1,585
C1QB,MASP2,848
C1QB,MBL2,605
C1QB,PSMB9,447
C1QB,PTPRC,533
C1QB,PTX3,914
C1QB,SERPING1,980
C1QB,THBS1,523
C1QB,TIMP1,507
C1QB,VSIG4,961
C1QB,VWF,467
C1QBP,C1R,479
C1QBP,C1S,448
C1QBP,C3,610
C1QBP,C4A,545
C1QBP,CALR,751
C1QBP,CCT7,478
C1QBP,CD36,521
C1QBP,CD46,519
C1QBP,CD55,577
C1QBP,CD93,745
C1QBP,CDH1,573
C1QBP,CYC1,524
C1QBP,DIAPH1,403
C1QBP,EMD,836
C1QBP,F11,671
C1QBP,F12,966
C1QBP,GP1BA,607
C1QBP,GP1BB,507
C1QBP,GP5,499
C1QBP,GP9,532
C1QBP,HSPA8,487
C1QBP,HSPA9,693
C1QBP,HSPD1,602
C1QBP,HSPE1,565
C1QBP,ICAM1,535
C1QBP,KLKB1,672
C1QBP,KNG1,998
C1QBP,LRP1,548
C1QBP,MAPK1,425
C1QBP,MAVS,524
C1QBP,MPST,434
C1QBP,PCDH1,450
C1QBP,PPIF,489
C1QBP,PRKAR1A,422
C1QBP,PSMA7,405
C1QBP,RAN,475
C1QBP,RHOA,525
C1QBP,RHOC,571
C1QBP,SELP,539
C1QBP,SERPING1,800
C1QBP,SSBP1,541
C1QBP,STOML2,490
C1QBP,UQCRC2,403
C1QBP,VTN,959
C1QC,C1QTNF3,456
C1QC,C1R,993
C1QC,C1S,992
C1QC,C2,944
C1QC,C3,608
C1QC,C4A,972
C1QC,C4B,967
C1QC,C4BPA,427
C1QC,C8A,448
C1QC,C8B,439
C1QC,C8G,480
C1QC,CALR,908
C1QC,CD5L,403
C1QC,CD93,417
C1QC,CFB,494
C1QC,CFH,460
C1QC,CFP,513
C1QC,CLU,534
C1QC,COLEC10,514
C1QC,COLEC11,727
C1QC,CSF1R,809
C1QC,CTSS,551
C1QC,F13A1,466
C1QC,F13B,412
C1QC,FCER1G,645
C1QC,FCGR3A,623
C1QC,FCN1,562
C1QC,FCN2,529
C1QC,FCN3,622
C1QC,GPNMB,435
C1QC,HLA-DRA,497
C1QC,ITGB2,554
C1QC,LYVE1,438
C1QC,MASP1,584
C1QC,MASP2,684
C1QC,MBL2,455
C1QC,PTX3,547
C1QC,SERPINA3,470
C1QC,SERPING1,959
C1QC,VSIG4,943
C1QC,VWF,429
C1QTNF3,LAMP1,442
C1R,C1RL,555
C1R,C1S,999
C1R,C2,953
C1R,C3,935
C1R,C4A,991
C1R,C4B,991
C1R,C4BPA,543
C1R,C4BPB,538
C1R,C6,465
C1R,C7,454
C1R,C8A,625
C1R,C8B,681
C1R,C8G,717
C1R,C9,425
C1R,CD46,614
C1R,CD55,638
C1R,CD59,654
C1R,CD93,472
C1R,CFB,524
C1R,CFH,844
C1R,CFHR1,522
C1R,CFHR2,404
C1R,CFHR3,427
C1R,CFHR5,404
C1R,CFI,504
C1R,CFP,763
C1R,CLU,604
C1R,COL6A1,458
C1R,COL6A2,534
C1R,COLEC10,624
C1R,COLEC11,850
C1R,CP,401
C1R,CPB2,411
C1R,CXCL12,562
C1R,ELANE,426
C1R,FBLN1,456
C1R,FCN1,809
C1R,FCN2,827
C1R,FCN3,788
C1R,FN1,616
C1R,HLA-A,556
C1R,HLA-B,505
C1R,ITIH2,414
C1R,KNG1,516
C1R,LUM,409
C1R,MASP1,769
C1R,MASP2,688
C1R,MBL2,897
C1R,PFDN4,636
C1R,PLG,523
C1R,PTGDS,468
C1R,PTX3,571
C1R,SERPINA1,402
C1R,SERPINF1,409
C1R,SERPINF2,434
C1R,SERPING1,999
C1R,SRGN,459
C1R,TTR,529
C1R,VSIG4,446
C1R,VTN,534
C1R,VWF,475
C1RL,C1S,642
C1RL,C3,465
C1RL,C4A,513
C1RL,C4B,433
C1RL,C8A,543
C1RL,C8B,400
C1RL,ELANE,450
C1RL,HP,416
C1RL,HPX,577
C1RL,ITIH4,419
C1RL,LCAT,610
C1RL,SERPING1,407
C1S,C2,950
C1S,C3,908
C1S,C4A,993
C1S,C4B,993
C1S,C4BPA,705
C1S,C4BPB,509
C1S,C6,439
C1S,C7,504
C1S,C8A,664
C1S,C8B,608
C1S,C8G,589
C1S,C9,447
C1S,CD46,619
C1S,CD55,644
C1S,CD59,657
C1S,CD93,649
C1S,CFB,617
C1S,CFH,744
C1S,CFHR1,615
C1S,CFHR2,402
C1S,CFHR5,437
C1S,CFI,463
C1S,CFP,769
C1S,CLU,740
C1S,COL6A1,571
C1S,COL6A2,542
C1S,COLEC10,617
C1S,COLEC11,851
C1S,CPB2,428
C1S,CXCL12,590
C1S,ELANE,445
C1S,F12,535
C1S,FBLN1,442
C1S,FCN1,820
C1S,FCN2,835
C1S,FCN3,824
C1S,FGA,506
C1S,FN1,468
C1S,HPX,491
C1S,IGFBP5,460
C1S,ITIH2,400
C1S,KNG1,746
C1S,LCAT,512
C1S,LUM,458
C1S,MASP1,851
C1S,MASP2,703
C1S,MBL2,897
C1S,PFDN4,627
C1S,PTGDS,520
C1S,PTX3,811
C1S,SERPINA1,444
C1S,SERPIND1,417
C1S,SERPINF1,485
C1S,SERPINF2,479
C1S,SERPING1,999
C1S,VCAM1,434
C1S,VSIG4,471
C1S,VTN,678
C1S,VWF,547
C1orf198,COX4I1,936
C1orf198,COX5A,995
C1orf198,COX6B1,810
C1orf198,CYC1,980
C1orf198,DCK,404
C1orf198,HSPA9,729
C1orf198,LGALSL,604
C1orf198,MT-CO2,972
C1orf198,NDUFA2,721
C1orf198,NDUFA5,707
C1orf198,NDUFA7,558
C1orf198,NDUFB11,705
C1orf198,NDUFS3,704
C1orf198,NDUFS8,900
C1orf198,UQCRB,981
C1orf198,UQCRC1,924
C1orf198,UQCRC2,966
C1orf198,UQCRFS1,987
C1orf198,UQCRH,881
C2,C3,978
C2,C4A,953
C2,C4B,975
C2,C4BPA,612
C2,C4BPB,572
C2,C6,605
C2,C7,488
C2,C8A,478
C2,C8B,472
C2,C8G,424
C2,C9,641
C2,CD46,751
C2,CD55,916
C2,CD59,440
C2,CFB,710
C2,CFD,408
C2,CFH,876
C2,CFHR1,740
C2,CFHR3,761
C2,CFI,864
C2,CFP,605
C2,COLEC10,491
C2,COLEC11,515
C2,CPB2,514
C2,CST3,523
C2,EFEMP1,449
C2,F2,439
C2,FBLN5,637
C2,FCN1,591
C2,FCN2,641
C2,FCN3,619
C2,HRG,450
C2,HTRA1,512
C2,MASP1,556
C2,MASP2,925
C2,MBL2,946
C2,PLG,532
C2,SERPINF1,504
C2,SERPINF2,538
C2,SERPING1,698
C2,SPP1,422
C2,VTN,450
C2orf88,PRKAR1A,741
C2orf88,PRKAR2B,531
C3,C4A,998
C3,C4B,998
C3,C4BPA,817
C3,C4BPB,631
C3,C6,505
C3,C7,637
C3,C8A,816
C3,C8B,736
C3,C9,642
C3,CCL5,426
C3,CD36,545
C3,CD46,999
C3,CD55,999
C3,CD59,841
C3,CD93,634
C3,CFB,999
C3,CFD,998
C3,CFH,999
C3,CFHR1,999
C3,CFHR2,951
C3,CFHR3,991
C3,CFHR4,998
C3,CFHR5,992
C3,CFI,999
C3,CFP,999
C3,CLU,803
C3,COL1A1,512
C3,COLEC10,696
C3,COLEC11,802
C3,CP,751
C3,CPB2,807
C3,CPN1,678
C3,CPN2,456
C3,CST3,408
C3,CTSL,434
C3,ELANE,499
C3,ENO2,464
C3,F10,755
C3,F11,717
C3,F12,748
C3,F13A1,418
C3,F13B,672
C3,F2,874
C3,F5,689
C3,F7,702
C3,F8,652
C3,F9,696
C3,FCGR2A,459
C3,FCGR3A,653
C3,FCN1,835
C3,FCN2,860
C3,FCN3,844
C3,FERMT3,411
C3,FGA,613
C3,FGB,453
C3,FGG,465
C3,FN1,623
C3,GAPDH,666
C3,GC,768
C3,GYPA,547
C3,HMGB1,467
C3,HP,862
C3,HPR,683
C3,HPX,841
C3,HRG,848
C3,ICAM1,705
C3,ITGB1,436
C3,ITGB2,998
C3,ITIH2,622
C3,ITIH4,745
C3,KLKB1,742
C3,KNG1,804
C3,LCN2,448
C3,LMAN1,454
C3,LPA,589
C3,LUM,540
C3,MASP1,936
C3,MASP2,910
C3,MBL2,934
C3,MMP9,609
C3,MPO,786
C3,ORM1,775
C3,ORM2,772
C3,PF4V1,449
C3,PIGR,625
C3,PLG,978
C3,PON1,606
C3,PROC,694
C3,PROCR,469
C3,PSAP,565
C3,PTPRC,419
C3,PTX3,737
C3,SAA1,415
C3,SAA2,450
C3,SELP,991
C3,SERPINA1,859
C3,SERPINA3,581
C3,SERPINB1,524
C3,SERPINE1,441
C3,SERPINF1,470
C3,SERPINF2,486
C3,SERPING1,954
C3,SPP1,422
C3,SRC,603
C3,THBS2,501
C3,TTR,782
C3,VCAM1,453
C3,VCP,574
C3,VSIG4,999
C3,VTN,790
C3,VWF,574
C4A,C4B,999
C4A,C4BPA,998
C4A,C4BPB,995
C4A,C6,401
C4A,C7,620
C4A,C8A,915
C4A,C8B,805
C4A,C8G,568
C4A,C9,550
C4A,CCL5,504
C4A,CD46,998
C4A,CD55,995
C4A,CD59,712
C4A,CFB,970
C4A,CFD,426
C4A,CFH,965
C4A,CFHR1,769
C4A,CFHR2,613
C4A,CFHR3,603
C4A,CFHR4,699
C4A,CFHR5,684
C4A,CFI,945
C4A,CFP,734
C4A,CLU,631
C4A,CNDP2,426
C4A,COLEC10,588
C4A,COLEC11,701
C4A,CP,678
C4A,CPB2,601
C4A,CST3,467
C4A,F10,429
C4A,F12,404
C4A,F13B,486
C4A,F2,735
C4A,F5,561
C4A,FCGR3A,569
C4A,FCN1,744
C4A,FCN2,791
C4A,FCN3,767
C4A,FGA,664
C4A,FGB,425
C4A,FGG,458
C4A,FN1,461
C4A,GC,458
C4A,GLO1,529
C4A,GYPA,405
C4A,HLA-A,761
C4A,HLA-B,875
C4A,HLA-C,572
C4A,HNRNPC,474
C4A,HP,817
C4A,HPR,410
C4A,HPX,416
C4A,HRG,725
C4A,IGFALS,464
C4A,ITGB2,633
C4A,ITIH2,421
C4A,ITIH3,421
C4A,ITIH4,673
C4A,KLKB1,443
C4A,KNG1,688
C4A,LMAN1,470
C4A,MASP1,942
C4A,MASP2,997
C4A,MBL2,981
C4A,OMD,568
C4A,ORM1,444
C4A,ORM2,415
C4A,PF4,404
C4A,PLG,722
C4A,PROS1,946
C4A,PTX3,608
C4A,SERPINA1,569
C4A,SERPINA3,529
C4A,SERPIND1,456
C4A,SERPINF1,603
C4A,SERPINF2,643
C4A,SERPING1,879
C4A,TNC,409
C4A,TNXB,853
C4A,TTR,432
C4A,VCP,512
C4A,VSIG4,665
C4A,VTN,808
C4A,VWF,451
C4B,C4BPA,998
C4B,C4BPB,995
C4B,C6,412
C4B,C8A,573
C4B,C8B,555
C4B,C8G,429
C4B,C9,524
C4B,CD46,998
C4B,CD55,992
C4B,CD59,669
C4B,CFB,948
C4B,CFD,427
C4B,CFH,951
C4B,CFHR1,774
C4B,CFHR2,599
C4B,CFHR3,596
C4B,CFHR4,723
C4B,CFHR5,699
C4B,CFI,954
C4B,CFP,710
C4B,CLU,693
C4B,CNDP2,461
C4B,COLEC10,583
C4B,COLEC11,664
C4B,CP,653
C4B,F10,428
C4B,F13B,529
C4B,F2,695
C4B,F5,609
C4B,FCGR3A,545
C4B,FCN1,720
C4B,FCN2,772
C4B,FCN3,747
C4B,FGA,430
C4B,FN1,407
C4B,HLA-A,535
C4B,HLA-B,542
C4B,HP,582
C4B,HPR,432
C4B,HPX,401
C4B,HRG,656
C4B,ITGB2,615
C4B,ITIH2,600
