gene1,gene2,combined_score
MMP9,TGFB1,968
MMP9,TGFBI,738
MMP9,THBS1,997
MMP9,THBS2,968
MMP9,TIMP1,999
MMP9,TIMP2,998
MMP9,TIMP3,995
MMP9,TLR2,802
MMP9,VCAM1,748
MMP9,VCAN,783
MMP9,VIM,709
MMP9,VTN,741
MMP9,VWF,805
MMP9,ZEB1,703
MMRN1,VTN,738
MMRN1,VWF,720
MMS19,MNAT1,939
MMS19,NUBP1,930
MMS19,NUBP2,705
MMS19,POLD1,913
MMS19,PPAT,820
MMS19,SLC25A5,994
MMS19,SLC25A6,920
MMS19,XPA,720
MMUT,MTR,945
MMUT,PC,832
MMUT,PCCA,906
MMUT,PCCB,937
MMUT,PCK2,827
MMUT,SDHC,883
MMUT,SPR,761
MMUT,SUCLA2,945
MMUT,SUCLG1,940
MMUT,SUCLG2,957
MMUT,TCN2,808
MNAT1,MTA1,770
MNAT1,NAA15,768
MNAT1,NAT1,776
MNAT1,PCNA,907
MNAT1,POLR1C,729
MNAT1,POLR2A,988
MNAT1,POLR2B,964
MNAT1,POLR2C,977
MNAT1,POLR2D,994
MNAT1,POLR2E,962
MNAT1,POLR2F,967
MNAT1,POLR2G,993
MNAT1,POLR2H,965
MNAT1,POLR2I,968
MNAT1,POLR2J,957
MNAT1,POLR2L,962
MNAT1,RAD23B,722
MNAT1,RBX1,728
MNAT1,SUPT5H,716
MNAT1,TAF4,898
MNAT1,TAF6,919
MNAT1,TAF8,826
MNAT1,TBP,971
MNAT1,XPA,741
MNAT1,XPC,713
MNDA,NCF2,811
MNDA,TLR8,906
MNDA,TYROBP,920
MOB2,MOB4,786
MOB2,STK38,971
MOB2,STK38L,974
MOB4,PDCD10,999
MOB4,PPP2CA,999
MOB4,PPP2CB,997
MOB4,PPP2R1A,999
MOB4,PPP2R1B,994
MOB4,SLMAP,999
MOB4,STK24,999
MOB4,STK25,999
MOB4,STK26,999
MOB4,STRIP1,999
MOB4,STRN,999
MOB4,STRN3,999
MOB4,STRN4,999
MOB4,TCP1,995
MOB4,TRAF3IP3,996
MOCS1,MOCS2,999
MOCS1,MOCS3,904
MOCS1,NME1,800
MOCS1,NME2,800
MOCS1,NME3,800
MOCS1,NME4,800
MOCS1,NME7,800
MOCS1,NPR1,824
MOCS1,NPR2,818
MOCS1,NUDT2,816
MOCS1,PKLR,803
MOCS1,PKM,800
MOCS1,SUOX,978
MOCS1,UROD,792
MOCS2,MOCS3,999
MOCS2,MPST,871
MOCS2,NAE1,725
MOCS2,PEX19,766
MOCS2,SAE1,718
MOCS2,SUOX,969
MOCS2,TST,939
MOCS2,TSTD1,870
MOCS2,UBA1,716
MOCS2,UBA2,720
MOCS2,UBA3,725
MOCS2,UBA5,772
MOCS2,UBA6,716
MOCS2,UBA7,716
MOCS3,MPST,991
MOCS3,NFS1,993
MOCS3,SUOX,717
MOCS3,TST,995
MOCS3,UFM1,734
MOCS3,URM1,999
MOGS,PDIA4,730
MOGS,PMM2,780
MOGS,PRKCSH,735
MOGS,RPN1,961
MOGS,RPN2,945
MOGS,SLC35C1,753
MOGS,STT3A,960
MOGS,STT3B,952
MOGS,UGGT1,865
MOGS,UGGT2,827
MON1B,RAB5A,751
MON1B,RAB7A,830
MON1B,RMC1,939
MON1B,VPS11,783
MON1B,VPS41,876
MON2,VPS26A,761
MON2,VPS26B,746
MORC3,SAE1,857
MORC3,TRIM21,723
MORF4L1,MRFAP1,987
MORF4L1,OGT,780
MORF4L1,PTBP1,885
MORF4L1,RB1,807
MORF4L1,RBBP4,978
MORF4L1,RBBP7,970
MORF4L1,RUVBL1,993
MORF4L1,RUVBL2,996
MORF4L1,SIN3A,995
MORF4L1,TRRAP,998
MORF4L1,WDR5,822
MOSPD2,OSBP,791
MOSPD2,OSBPL1A,961
MOSPD2,RMDN3,930
MOSPD2,STARD3NL,724
MOSPD2,VAPA,762
MOV10,PUM2,891
MOV10,SHFL,705
MOV10,STAU1,742
MOV10,UPF1,912
MOV10,YBX1,769
MOXD1,STX7,875
MPC1,MPC2,999
MPEG1,PRF1,827
MPG,VPS18,831
MPG,XRCC1,756
MPHOSPH8,RANBP9,943
MPHOSPH8,TASOR,998
MPI,PFKFB2,910
MPI,PFKFB3,910
MPI,PFKL,930
MPI,PFKM,936
MPI,PFKP,931
MPI,PGD,789
MPI,PGM2,852
MPI,PGM2L1,818
MPI,PGM3,870
MPI,PMM2,999
MPI,PUDP,858
MPI,TALDO1,878
MPI,TIGAR,906
MPI,TPI1,708
MPIG6B,PTPN11,982
MPIG6B,PTPN6,807
MPO,NAT1,909
MPO,PADI4,840
MPO,PON1,774
MPO,PRSS57,773
MPO,PRTN3,999
MPO,PTX3,701
MPO,RETN,757
MPO,RNASE3,923
MPO,S100A12,766
MPO,SERPINA1,753
MPP1,PHKG2,716
MPP1,TWF2,808
MPRIP,PPA1,842
MPRIP,PPP1R12A,957
MPRIP,PPP1R12C,742
MPRIP,PRKG1,755
MPRIP,RHOA,993
MPST,NFS1,992
MPST,SCLY,747
MPST,SELENBP1,854
MPST,SQOR,762
MPST,SUOX,977
MPST,TST,929
MPST,TXN2,915
MPST,URM1,817
MPZL1,PTPN11,954
MPZL1,RNMT,901
MPZL1,SIRPA,822
MR1,TAPBPL,909
MRAS,NF1,955
MRAS,PIK3CA,996
MRAS,PIK3CB,961
MRAS,PIK3CD,954
MRAS,PIK3R1,919
MRAS,PLXNB1,777
MRAS,PPP1CA,729
MRAS,PPP1CB,885
MRAS,PPP1CC,923
MRAS,PRKCA,909
MRAS,PRKCB,907
MRAS,RALBP1,916
MRAS,RAPGEF2,976
MRAS,RASA1,962
MRAS,RASA2,942
MRAS,RASA3,718
MRAS,RASA4,711
MRAS,RASAL2,736
MRAS,RASGRP2,775
MRAS,RGL2,941
MRAS,SHOC2,999
MRAS,SOS1,970
MRC1,MRC2,913
MRC1,MSR1,795
MRC1,PTPRC,802
MRC1,SELL,713
MRC2,PLAU,841
MRC2,PLAUR,853
MRE11,MSH2,847
MRE11,MSH6,862
MRE11,NBN,999
MRE11,PARP1,808
MRE11,POLD1,794
MRE11,PRKDC,854
MRE11,RAD50,999
MRE11,RFC1,738
MRE11,RFC3,703
MRE11,RFC4,744
MRE11,RPA1,953
MRE11,RPA2,708
MRE11,SMC1A,823
MRE11,SUMO2,823
MRE11,TERF2,949
MRE11,TERF2IP,929
MRE11,TP53BP1,938
MRE11,UBE2N,730
MRE11,UBE2V2,724
MRE11,XRCC1,902
MRE11,XRCC5,979
MRE11,XRCC6,987
MRI1,MTAP,991
MRI1,PNP,881
MRPL1,MRPL11,998
MRPL1,MRPL12,997
MRPL1,MRPL13,994
MRPL1,MRPL14,853
MRPL1,MRPL15,962
MRPL1,MRPL16,979
MRPL1,MRPL17,996
MRPL1,MRPL19,998
MRPL1,MRPL20,997
MRPL1,MRPL21,997
MRPL1,MRPL22,975
MRPL1,MRPL23,933
MRPL1,MRPL24,982
MRPL1,MRPL27,996
MRPL1,MRPL28,959
MRPL1,MRPL3,993
MRPL1,MRPL30,953
MRPL1,MRPL34,895
MRPL1,MRPL37,937
MRPL1,MRPL38,922
MRPL1,MRPL39,989
MRPL1,MRPL4,998
MRPL1,MRPL40,952
MRPL1,MRPL41,943
MRPL1,MRPL43,928
MRPL1,MRPL44,932
MRPL1,MRPL45,942
MRPL1,MRPL46,942
MRPL1,MRPL47,985
MRPL1,MRPL48,887
MRPL1,MRPL49,939
MRPL1,MRPL50,973
MRPL1,MRPL52,967
MRPL1,MRPL53,952
MRPL1,MRPL54,918
MRPL1,MRPL55,810
MRPL1,MRPL57,911
MRPL1,MRPL58,971
MRPL1,MRPL9,997
MRPL1,MRPS10,984
MRPL1,MRPS11,978
MRPL1,MRPS15,973
MRPL1,MRPS16,996
MRPL1,MRPS17,857
MRPL1,MRPS18A,966
MRPL1,MRPS18B,896
MRPL1,MRPS2,979
MRPL1,MRPS21,844
MRPL1,MRPS22,933
MRPL1,MRPS23,879
MRPL1,MRPS25,886
MRPL1,MRPS27,861
MRPL1,MRPS28,868
MRPL1,MRPS30,978
MRPL1,MRPS31,934
MRPL1,MRPS33,837
MRPL1,MRPS34,927
MRPL1,MRPS35,909
MRPL1,MRPS6,995
MRPL1,MRPS7,984
MRPL1,MRPS9,995
MRPL1,MRRF,916
MRPL1,MRTO4,910
MRPL1,MTIF2,939
MRPL1,OXA1L,839
MRPL1,PDCD11,926
MRPL1,POLR1A,747
MRPL1,POLR1C,772
MRPL1,POLR2B,706
MRPL1,POLR2C,770
MRPL1,POLR3A,749
MRPL1,PTCD3,866
MRPL1,RACK1,838
MRPL1,RPL10,808
MRPL1,RPL11,971
MRPL1,RPL12,824
MRPL1,RPL13,976
MRPL1,RPL13A,852
MRPL1,RPL14,841
MRPL1,RPL15,957
MRPL1,RPL17,869
MRPL1,RPL18,963
MRPL1,RPL18A,948
MRPL1,RPL19,967
MRPL1,RPL21,964
MRPL1,RPL22,785
MRPL1,RPL23,974
MRPL1,RPL23A,972
MRPL1,RPL24,965
MRPL1,RPL26,866
MRPL1,RPL26L1,859
MRPL1,RPL27,803
MRPL1,RPL28,931
MRPL1,RPL29,923
MRPL1,RPL3,849
MRPL1,RPL30,951
MRPL1,RPL31,965
MRPL1,RPL34,968
MRPL1,RPL35,974
MRPL1,RPL35A,936
MRPL1,RPL36,946
MRPL1,RPL36AL,793
MRPL1,RPL37A,940
MRPL1,RPL38,898
MRPL1,RPL4,860
MRPL1,RPL5,972
MRPL1,RPL6,848
MRPL1,RPL7,838
MRPL1,RPL7A,726
MRPL1,RPL7L1,844
MRPL1,RPL8,840
MRPL1,RPL9,904
MRPL1,RPLP0,893
MRPL1,RPLP1,954
MRPL1,RPLP2,897
MRPL1,RPS10,807
MRPL1,RPS11,971
MRPL1,RPS13,842
MRPL1,RPS14,841
MRPL1,RPS15,971
MRPL1,RPS16,843
MRPL1,RPS17,964
MRPL1,RPS18,972
MRPL1,RPS19,961
MRPL1,RPS2,912
MRPL1,RPS20,936
MRPL1,RPS21,937
MRPL1,RPS23,891
MRPL1,RPS24,965
MRPL1,RPS25,943
MRPL1,RPS26,932
MRPL1,RPS27,821
MRPL1,RPS27L,790
MRPL1,RPS28,956
MRPL1,RPS29,873
MRPL1,RPS3,972
MRPL1,RPS3A,965
MRPL1,RPS4X,820
MRPL1,RPS4Y1,812
MRPL1,RPS5,840
MRPL1,RPS6,945
MRPL1,RPS7,941
MRPL1,RPS8,974
MRPL1,RPS9,903
MRPL1,RPSA,783
MRPL1,SEC61A1,872
MRPL1,SIL1,779
MRPL1,SNU13,703
MRPL1,TSFM,885
MRPL1,TUFM,988
MRPL11,MRPL12,996
MRPL11,MRPL13,999
MRPL11,MRPL14,937
MRPL11,MRPL15,978
MRPL11,MRPL16,998
MRPL11,MRPL17,999
MRPL11,MRPL19,999
MRPL11,MRPL20,998
MRPL11,MRPL21,999
MRPL11,MRPL22,997
MRPL11,MRPL23,996
MRPL11,MRPL24,998
MRPL11,MRPL27,998
MRPL11,MRPL28,934
MRPL11,MRPL3,997
MRPL11,MRPL30,980
MRPL11,MRPL34,951
MRPL11,MRPL37,986
MRPL11,MRPL38,964
MRPL11,MRPL39,983
MRPL11,MRPL4,999
MRPL11,MRPL40,985
MRPL11,MRPL41,998
MRPL11,MRPL43,996
MRPL11,MRPL44,992
MRPL11,MRPL45,974
MRPL11,MRPL46,996
MRPL11,MRPL47,998
MRPL11,MRPL48,910
MRPL11,MRPL49,993
MRPL11,MRPL50,940
MRPL11,MRPL52,938
MRPL11,MRPL53,931
MRPL11,MRPL54,960
MRPL11,MRPL55,885
MRPL11,MRPL57,846
MRPL11,MRPL58,970
MRPL11,MRPL9,998
MRPL11,MRPS10,987
MRPL11,MRPS11,997
MRPL11,MRPS15,998
MRPL11,MRPS16,998
MRPL11,MRPS17,916
MRPL11,MRPS18A,980
MRPL11,MRPS18B,952
MRPL11,MRPS2,987
MRPL11,MRPS21,919
MRPL11,MRPS22,948
MRPL11,MRPS23,944
MRPL11,MRPS25,943
MRPL11,MRPS27,931
MRPL11,MRPS28,861
MRPL11,MRPS30,982
MRPL11,MRPS31,889
MRPL11,MRPS33,880
MRPL11,MRPS34,935
MRPL11,MRPS35,980
MRPL11,MRPS6,995
MRPL11,MRPS7,991
MRPL11,MRPS9,998
MRPL11,MRRF,964
MRPL11,MRTO4,869
MRPL11,MTIF2,979
MRPL11,MTRES1,828
MRPL11,NDUFAB1,988
MRPL11,NHP2,730
MRPL11,OXA1L,874
MRPL11,PDCD11,821
MRPL11,POLR1C,803
MRPL11,POLR2B,934
MRPL11,POLR2C,816
MRPL11,POLR3A,722
MRPL11,PSMG1,837
MRPL11,PTCD3,888
MRPL11,PUS7,802
MRPL11,RPL10,765
MRPL11,RPL10A,787
MRPL11,RPL11,923
MRPL11,RPL13,882
MRPL11,RPL13A,819
MRPL11,RPL15,897
MRPL11,RPL17,784
MRPL11,RPL18,863
MRPL11,RPL18A,880
MRPL11,RPL19,902
MRPL11,RPL21,897
MRPL11,RPL22,710
MRPL11,RPL23,992
MRPL11,RPL23A,919
MRPL11,RPL24,900
MRPL11,RPL26,796
MRPL11,RPL26L1,808
MRPL11,RPL27,726
MRPL11,RPL28,839
MRPL11,RPL29,840
MRPL11,RPL3,784
MRPL11,RPL30,903
MRPL11,RPL31,921
MRPL11,RPL34,907
MRPL11,RPL35,932
MRPL11,RPL35A,883
MRPL11,RPL36,917
MRPL11,RPL37A,875
MRPL11,RPL38,852
MRPL11,RPL4,796
MRPL11,RPL5,914
MRPL11,RPL6,780
MRPL11,RPL7,734
MRPL11,RPL7L1,714
MRPL11,RPL8,795
MRPL11,RPL9,834
MRPL11,RPLP0,845
MRPL11,RPLP1,870
MRPL11,RPLP2,824
MRPL11,RPS10,754
MRPL11,RPS11,911
MRPL11,RPS13,795
MRPL11,RPS14,790
MRPL11,RPS15,918
MRPL11,RPS15A,741
MRPL11,RPS16,787
MRPL11,RPS17,900
MRPL11,RPS18,986
MRPL11,RPS19,909
MRPL11,RPS2,872
MRPL11,RPS20,870
MRPL11,RPS21,883
MRPL11,RPS23,839
MRPL11,RPS24,905
MRPL11,RPS25,862
MRPL11,RPS26,875
MRPL11,RPS27,716
MRPL11,RPS27L,713
MRPL11,RPS28,892
MRPL11,RPS29,801
MRPL11,RPS3,933
MRPL11,RPS3A,902
MRPL11,RPS4X,758
MRPL11,RPS4Y1,750
MRPL11,RPS5,938
MRPL11,RPS6,918
MRPL11,RPS7,854
MRPL11,RPS8,908
MRPL11,RPS9,956
MRPL11,SEC61A1,799
MRPL11,SOD2,843
MRPL11,SRP54,745
MRPL11,SSBP1,770
MRPL11,TSFM,880
MRPL11,TSTD1,781
MRPL11,TUFM,994
MRPL11,TXN2,835
MRPL12,MRPL13,998
MRPL12,MRPL14,932
MRPL12,MRPL15,988
MRPL12,MRPL16,991
MRPL12,MRPL17,999
MRPL12,MRPL19,999
MRPL12,MRPL20,999
MRPL12,MRPL21,999
MRPL12,MRPL22,997
MRPL12,MRPL23,975
MRPL12,MRPL24,996
MRPL12,MRPL27,999
MRPL12,MRPL28,953
MRPL12,MRPL3,997
MRPL12,MRPL30,955
MRPL12,MRPL34,936
MRPL12,MRPL37,958
MRPL12,MRPL38,942
MRPL12,MRPL39,965
MRPL12,MRPL4,998
MRPL12,MRPL40,971
MRPL12,MRPL41,982
MRPL12,MRPL43,982
MRPL12,MRPL44,979
MRPL12,MRPL45,979
MRPL12,MRPL46,963
MRPL12,MRPL47,994
MRPL12,MRPL48,941
MRPL12,MRPL49,993
MRPL12,MRPL50,952
MRPL12,MRPL52,942
MRPL12,MRPL53,952
MRPL12,MRPL54,934
MRPL12,MRPL55,949
MRPL12,MRPL57,932
MRPL12,MRPL58,999
MRPL12,MRPL9,999
MRPL12,MRPS10,997
MRPL12,MRPS11,995
MRPL12,MRPS15,996
MRPL12,MRPS16,999
MRPL12,MRPS17,921
MRPL12,MRPS18A,939
MRPL12,MRPS18B,973
MRPL12,MRPS2,994
MRPL12,MRPS21,926
MRPL12,MRPS22,949
MRPL12,MRPS23,944
MRPL12,MRPS25,903
MRPL12,MRPS27,962
MRPL12,MRPS28,902
MRPL12,MRPS30,972
MRPL12,MRPS31,831
MRPL12,MRPS33,850
MRPL12,MRPS34,964
MRPL12,MRPS35,918
MRPL12,MRPS6,999
MRPL12,MRPS7,997
MRPL12,MRPS9,999
MRPL12,MRRF,964
MRPL12,MRTO4,986
MRPL12,MT-ATP6,750
MRPL12,MTIF2,972
MRPL12,MTRF1L,739
MRPL12,NDUFAB1,961
MRPL12,NDUFB8,894
MRPL12,OXA1L,911
MRPL12,PDCD11,968
MRPL12,POLR1A,883
MRPL12,POLR1C,939
MRPL12,POLR2B,918
MRPL12,POLR2C,938
MRPL12,POLR2F,801
MRPL12,POLR3A,883
MRPL12,PPA1,731
MRPL12,PPA2,728
MRPL12,PTCD3,903
MRPL12,RPL10,911
MRPL12,RPL10A,955
MRPL12,RPL11,999
MRPL12,RPL12,935
MRPL12,RPL13A,970
MRPL12,RPL17,975
MRPL12,RPL23,999
MRPL12,RPL23A,999
MRPL12,RPL26,972
MRPL12,RPL26L1,975
MRPL12,RPL27A,748
MRPL12,RPL3,973
MRPL12,RPL35,999
MRPL12,RPL4,972
MRPL12,RPL5,999
MRPL12,RPL7,942
MRPL12,RPL7L1,941
MRPL12,RPL8,973
MRPL12,RPL9,983
MRPL12,RPLP0,983
MRPL12,RPS11,999
MRPL12,RPS13,967
MRPL12,RPS14,972
MRPL12,RPS15,999
MRPL12,RPS15A,839
MRPL12,RPS16,973
MRPL12,RPS18,999
MRPL12,RPS2,987
MRPL12,RPS20,983
MRPL12,RPS23,983
MRPL12,RPS29,972
MRPL12,RPS3,999
MRPL12,RPS5,973
MRPL12,RPS9,983
MRPL12,RPSA,910
MRPL12,SEC61A1,870
MRPL12,SIL1,910
MRPL12,TSFM,966
MRPL12,TUFM,999
MRPL12,YARS1,756
MRPL13,MRPL14,937
MRPL13,MRPL15,999
MRPL13,MRPL16,998
MRPL13,MRPL17,999
MRPL13,MRPL19,999
MRPL13,MRPL20,999
MRPL13,MRPL21,999
MRPL13,MRPL22,999
MRPL13,MRPL23,999
MRPL13,MRPL24,999
MRPL13,MRPL27,999
MRPL13,MRPL28,970
MRPL13,MRPL3,999
MRPL13,MRPL30,992
MRPL13,MRPL34,997
MRPL13,MRPL37,977
MRPL13,MRPL38,987
MRPL13,MRPL39,985
MRPL13,MRPL4,999
MRPL13,MRPL40,997
MRPL13,MRPL41,999
MRPL13,MRPL43,998
MRPL13,MRPL44,999
MRPL13,MRPL45,970
MRPL13,MRPL46,997
MRPL13,MRPL47,999
MRPL13,MRPL48,969
MRPL13,MRPL49,996
MRPL13,MRPL50,974
MRPL13,MRPL52,962
MRPL13,MRPL53,950
MRPL13,MRPL54,966
MRPL13,MRPL55,970
MRPL13,MRPL57,919
MRPL13,MRPL58,991
MRPL13,MRPL9,999
MRPL13,MRPS10,998
MRPL13,MRPS11,998
MRPL13,MRPS15,998
MRPL13,MRPS16,999
MRPL13,MRPS17,925
MRPL13,MRPS18A,993
MRPL13,MRPS18B,915
MRPL13,MRPS2,990
MRPL13,MRPS21,882
MRPL13,MRPS22,933
MRPL13,MRPS23,957
MRPL13,MRPS25,986
MRPL13,MRPS27,905
MRPL13,MRPS28,968
MRPL13,MRPS30,973
MRPL13,MRPS31,893
MRPL13,MRPS33,941
MRPL13,MRPS34,941
MRPL13,MRPS35,995
MRPL13,MRPS6,998
MRPL13,MRPS7,997
MRPL13,MRPS9,999
MRPL13,MRRF,988
MRPL13,MRTO4,884
MRPL13,MTIF2,981
MRPL13,MTRES1,854
MRPL13,MTRF1L,731
MRPL13,NDUFAB1,991
MRPL13,OXA1L,918
MRPL13,PARS2,840
MRPL13,PDCD11,935
MRPL13,POLR1C,820
MRPL13,POLR2B,752
MRPL13,POLR2C,820
MRPL13,POLR2F,782
MRPL13,PSMG1,893
MRPL13,PTCD3,871
MRPL13,PUS7,818
MRPL13,QARS1,862
MRPL13,RACK1,862
MRPL13,RPL10,805
MRPL13,RPL10A,869
MRPL13,RPL11,973
MRPL13,RPL12,794
MRPL13,RPL13,983
MRPL13,RPL14,756
MRPL13,RPL15,965
MRPL13,RPL17,862
MRPL13,RPL18,977
MRPL13,RPL18A,977
MRPL13,RPL19,970
MRPL13,RPL21,965
MRPL13,RPL22,774
MRPL13,RPL23,996
MRPL13,RPL23A,981
MRPL13,RPL24,961
MRPL13,RPL26,891
MRPL13,RPL26L1,881
MRPL13,RPL27,739
MRPL13,RPL27A,726
MRPL13,RPL28,947
MRPL13,RPL29,940
MRPL13,RPL3,873
MRPL13,RPL30,953
MRPL13,RPL31,969
MRPL13,RPL34,953
MRPL13,RPL35,978
MRPL13,RPL35A,962
MRPL13,RPL36,952
MRPL13,RPL36AL,834
MRPL13,RPL37A,956
MRPL13,RPL38,942
MRPL13,RPL4,880
MRPL13,RPL5,975
MRPL13,RPL6,849
MRPL13,RPL7,881
MRPL13,RPL7A,823
MRPL13,RPL7L1,809
MRPL13,RPL8,865
MRPL13,RPL9,916
MRPL13,RPLP0,897
MRPL13,RPLP1,943
MRPL13,RPLP2,900
MRPL13,RPS10,872
MRPL13,RPS11,973
MRPL13,RPS12,737
MRPL13,RPS13,866
MRPL13,RPS14,866
MRPL13,RPS15,973
MRPL13,RPS15A,791
MRPL13,RPS16,852
MRPL13,RPS17,942
MRPL13,RPS18,993
MRPL13,RPS19,970
MRPL13,RPS2,898
MRPL13,RPS20,899
MRPL13,RPS21,956
MRPL13,RPS23,900
MRPL13,RPS24,970
MRPL13,RPS25,951
MRPL13,RPS26,958
MRPL13,RPS27,885
MRPL13,RPS27L,875
MRPL13,RPS28,961
MRPL13,RPS29,866
MRPL13,RPS3,976
MRPL13,RPS3A,973
MRPL13,RPS4X,826
MRPL13,RPS4Y1,806
MRPL13,RPS5,939
MRPL13,RPS6,968
MRPL13,RPS7,939
MRPL13,RPS8,972
MRPL13,RPS9,987
MRPL13,RPSA,810
MRPL13,SEC61A1,863
MRPL13,SIL1,777
MRPL13,SOD2,875
MRPL13,SPG7,832
MRPL13,SRP54,878
MRPL13,SYNCRIP,972
MRPL13,TSFM,889
MRPL13,TSTD1,777
MRPL13,TUFM,996
MRPL14,MRPL15,919
MRPL14,MRPL16,939
MRPL14,MRPL17,915
MRPL14,MRPL19,971
MRPL14,MRPL20,932
MRPL14,MRPL21,931
MRPL14,MRPL22,898
MRPL14,MRPL23,912
MRPL14,MRPL24,917
MRPL14,MRPL27,907
MRPL14,MRPL28,907
MRPL14,MRPL3,905
MRPL14,MRPL30,924
MRPL14,MRPL34,871
MRPL14,MRPL37,911
MRPL14,MRPL38,881
MRPL14,MRPL39,958
MRPL14,MRPL4,931
MRPL14,MRPL40,925
MRPL14,MRPL41,937
MRPL14,MRPL43,868
MRPL14,MRPL44,923
MRPL14,MRPL45,836
MRPL14,MRPL46,913
MRPL14,MRPL47,951
MRPL14,MRPL48,863
MRPL14,MRPL49,897
MRPL14,MRPL50,923
MRPL14,MRPL52,905
MRPL14,MRPL53,871
MRPL14,MRPL54,947
MRPL14,MRPL55,897
MRPL14,MRPL57,835
MRPL14,MRPL58,950
MRPL14,MRPL9,882
MRPL14,MRPS10,900
MRPL14,MRPS11,891
MRPL14,MRPS15,874
MRPL14,MRPS16,922
MRPL14,MRPS17,880
MRPL14,MRPS18A,912
MRPL14,MRPS18B,909
MRPL14,MRPS2,868
MRPL14,MRPS21,873
MRPL14,MRPS22,910
MRPL14,MRPS23,871
MRPL14,MRPS25,880
MRPL14,MRPS27,902
MRPL14,MRPS28,868
MRPL14,MRPS30,963
MRPL14,MRPS31,845
MRPL14,MRPS33,868
MRPL14,MRPS34,870
MRPL14,MRPS35,853
MRPL14,MRPS6,849
MRPL14,MRPS7,912
MRPL14,MRPS9,849
MRPL14,MRRF,835
MRPL14,MTIF2,911
MRPL14,MTRES1,827
MRPL14,NDUFAB1,949
MRPL14,OXA1L,811
MRPL14,PTCD3,847
MRPL14,TUFM,925
MRPL15,MRPL16,979
MRPL15,MRPL17,996
MRPL15,MRPL19,983
MRPL15,MRPL20,969
MRPL15,MRPL21,970
MRPL15,MRPL22,949
MRPL15,MRPL23,954
MRPL15,MRPL24,944
MRPL15,MRPL27,998
MRPL15,MRPL28,988
MRPL15,MRPL3,997
MRPL15,MRPL30,941
MRPL15,MRPL34,989
MRPL15,MRPL37,963
MRPL15,MRPL38,988
MRPL15,MRPL39,984
MRPL15,MRPL4,999
MRPL15,MRPL40,941
MRPL15,MRPL41,961
MRPL15,MRPL43,992
MRPL15,MRPL44,944
MRPL15,MRPL45,976
MRPL15,MRPL46,997
MRPL15,MRPL47,998
MRPL15,MRPL48,862
MRPL15,MRPL49,997
MRPL15,MRPL50,986
MRPL15,MRPL52,903
MRPL15,MRPL53,868
MRPL15,MRPL54,894
MRPL15,MRPL55,877
MRPL15,MRPL57,955
MRPL15,MRPL58,974
MRPL15,MRPL9,991
MRPL15,MRPS10,958
MRPL15,MRPS11,932
MRPL15,MRPS15,995
MRPL15,MRPS16,995
MRPL15,MRPS17,915
MRPL15,MRPS18A,963
MRPL15,MRPS18B,860
MRPL15,MRPS2,987
MRPL15,MRPS21,858
MRPL15,MRPS22,867
MRPL15,MRPS23,868
MRPL15,MRPS25,893
MRPL15,MRPS27,869
MRPL15,MRPS28,919
MRPL15,MRPS30,967
MRPL15,MRPS31,866
MRPL15,MRPS33,858
MRPL15,MRPS34,886
MRPL15,MRPS35,940
MRPL15,MRPS6,943
MRPL15,MRPS7,995
MRPL15,MRPS9,995
MRPL15,MRRF,926
MRPL15,MTIF2,959
MRPL15,MTRES1,826
MRPL15,NDUFAB1,976
MRPL15,OXA1L,859
MRPL15,PTCD3,841
MRPL15,RPL11,783
MRPL15,RPL13,717
MRPL15,RPL15,828
MRPL15,RPL19,776
MRPL15,RPL23,750
MRPL15,RPL23A,775
MRPL15,RPL26L1,728
MRPL15,RPL29,718
MRPL15,RPL35,753
MRPL15,RPL5,748
MRPL15,RPL6,718
MRPL15,RPL7L1,732
MRPL15,RPS11,721
MRPL15,RPS15,720
MRPL15,RPS18,755
MRPL15,RPS19,717
MRPL15,RPS3,746
MRPL15,RPS8,805
MRPL15,TSFM,774
MRPL15,TUFM,972
MRPL16,MRPL17,999
MRPL16,MRPL19,998
MRPL16,MRPL20,997
MRPL16,MRPL21,998
MRPL16,MRPL22,998
MRPL16,MRPL23,996
MRPL16,MRPL24,993
MRPL16,MRPL27,999
MRPL16,MRPL28,975
MRPL16,MRPL3,997
MRPL16,MRPL30,996
MRPL16,MRPL34,995
MRPL16,MRPL37,977
MRPL16,MRPL38,987
MRPL16,MRPL39,978
MRPL16,MRPL4,999
MRPL16,MRPL40,997
MRPL16,MRPL41,998
MRPL16,MRPL43,995
MRPL16,MRPL44,994
MRPL16,MRPL45,890
MRPL16,MRPL46,998
MRPL16,MRPL47,998
MRPL16,MRPL48,903
MRPL16,MRPL49,993
MRPL16,MRPL50,970
MRPL16,MRPL52,941
MRPL16,MRPL53,907
MRPL16,MRPL54,969
MRPL16,MRPL55,932
MRPL16,MRPL57,932
MRPL16,MRPL58,962
MRPL16,MRPL9,998
MRPL16,MRPS10,997
MRPL16,MRPS11,998
MRPL16,MRPS15,999
MRPL16,MRPS16,998
MRPL16,MRPS17,855
MRPL16,MRPS18A,993
MRPL16,MRPS18B,927
MRPL16,MRPS2,990
MRPL16,MRPS21,867
MRPL16,MRPS22,905
MRPL16,MRPS23,918
MRPL16,MRPS25,980
MRPL16,MRPS27,877
MRPL16,MRPS28,883
MRPL16,MRPS30,969
MRPL16,MRPS31,898
MRPL16,MRPS33,888
MRPL16,MRPS34,915
MRPL16,MRPS35,996
